	S0	S1	S2	S3	label
2608	1	0.41	0.02	0.57	0.18
2609	1	0.7	0.6	-0.3	-0.4
2610	1	0.36	0.17	0.47	0.28
2611	1	0.08	0.04	0.88	0.84
2612	1	0.37	0.04	0.59	0.26
2613	1	0.16	0.04	0.8	0.68
2614	1	0.16	0.06	0.78	0.68
2615	1	0.2	0.19	0.61	0.6
2616	1	0.89	0.22	-0.11	-0.78
2617	1	0.82	0.27	-0.09	-0.64
2618	1	0.1	0.05	0.85	0.8
2619	1	0.22	0.19	0.59	0.56
2620	1	0.72	0.35	-0.07	-0.44
2621	1	0.11	0.08	0.81	0.78
2622	1	0.96	0.44	-0.4	-0.92
2623	1	0.67	0.45	-0.12	-0.34
2624	1	0.35	0.03	0.62	0.3
2625	1	0.23	0.11	0.66	0.54
2626	1	0.04	0.04	0.92	0.92
2627	1	0.69	0.4	-0.09	-0.38
2628	1	0.56	0.13	0.31	-0.12
2629	1	0.03	0.01	0.96	0.94
2630	1	0.96	0.31	-0.27	-0.92
2631	1	0.15	0.15	0.7	0.7
2632	1	0.17	0.14	0.69	0.66
2633	1	0.33	0.29	0.38	0.34
2634	1	1.0	0.92	-0.92	-1.0
2635	1	0.65	0.39	-0.04	-0.3
2636	1	0.94	0.07	-0.01	-0.88
2637	1	0.79	0.4	-0.19	-0.58
2638	1	0.35	0.23	0.42	0.3
2639	1	0.28	0.07	0.65	0.44
2640	1	0.01	0.0	0.99	0.98
2641	1	0.94	0.48	-0.42	-0.88
2642	1	0.36	0.22	0.42	0.28
2643	1	0.18	0.09	0.73	0.64
2644	1	0.32	0.08	0.6	0.36
2645	1	0.97	0.3	-0.27	-0.94
2646	1	0.38	0.21	0.41	0.24
2647	1	0.65	0.64	-0.29	-0.3
2648	1	0.01	0.0	0.99	0.98
2649	1	0.88	0.82	-0.7	-0.76
2650	1	0.38	0.18	0.44	0.24
2651	1	0.11	0.03	0.86	0.78
2652	1	0.02	0.01	0.97	0.96
2653	1	0.7	0.08	0.22	-0.4
2654	1	0.21	0.03	0.76	0.58
2655	1	0.37	0.04	0.59	0.26
2656	1	0.73	0.48	-0.21	-0.46
2657	1	0.55	0.19	0.26	-0.1
2658	1	0.84	0.47	-0.31	-0.68
2659	1	0.33	0.12	0.55	0.34
2660	1	0.02	0.02	0.96	0.96
2661	1	0.89	0.12	-0.01	-0.78
2662	1	0.23	0.0	0.77	0.54
2663	1	0.16	0.1	0.74	0.68
2664	1	0.93	0.81	-0.74	-0.86
2665	1	0.51	0.48	0.01	-0.02
2666	1	0.82	0.55	-0.37	-0.64
2667	1	0.85	0.45	-0.3	-0.7
2668	1	0.96	0.51	-0.47	-0.92
2669	1	0.88	0.65	-0.53	-0.76
2670	1	0.09	0.03	0.88	0.82
2671	1	0.05	0.01	0.94	0.9
2672	1	0.94	0.6	-0.54	-0.88
2673	1	0.38	0.2	0.42	0.24
2674	1	0.6	0.46	-0.06	-0.2
2675	1	1.0	0.66	-0.66	-1.0
2676	1	0.04	0.03	0.93	0.92
2677	1	0.04	0.03	0.93	0.92
2678	1	0.17	0.13	0.7	0.66
2679	1	0.59	0.41	0.0	-0.18
2680	1	0.6	0.47	-0.07	-0.2
2681	1	0.86	0.52	-0.38	-0.72
2682	1	0.24	0.08	0.68	0.52
2683	1	0.84	0.13	0.03	-0.68
2684	1	0.55	0.04	0.41	-0.1
2685	1	0.91	0.07	0.02	-0.82
2686	1	0.27	0.01	0.72	0.46
2687	1	0.69	0.56	-0.25	-0.38
2688	1	0.09	0.08	0.83	0.82
2689	1	0.57	0.07	0.36	-0.14
2690	1	0.19	0.17	0.64	0.62
2691	1	0.54	0.23	0.23	-0.08
2692	1	0.63	0.43	-0.06	-0.26
2693	1	0.22	0.16	0.62	0.56
2694	1	0.7	0.12	0.18	-0.4
2695	1	0.26	0.14	0.6	0.48
2696	1	0.85	0.31	-0.16	-0.7
2697	1	0.77	0.43	-0.2	-0.54
2698	1	0.29	0.27	0.44	0.42
2699	1	0.1	0.03	0.87	0.8
2700	1	0.99	0.11	-0.1	-0.98
2701	1	0.91	0.51	-0.42	-0.82
2702	1	0.58	0.21	0.21	-0.16
2703	1	0.9	0.74	-0.64	-0.8
2704	1	0.85	0.66	-0.51	-0.7
2705	1	0.63	0.15	0.22	-0.26
2706	1	0.22	0.02	0.76	0.56
2707	1	0.2	0.02	0.78	0.6
2708	1	0.76	0.2	0.04	-0.52
2709	1	0.78	0.73	-0.51	-0.56
2710	1	0.65	0.35	0.0	-0.3
2711	1	0.37	0.04	0.59	0.26
2712	1	0.97	0.28	-0.25	-0.94
2713	1	0.78	0.19	0.03	-0.56
2714	1	0.65	0.37	-0.02	-0.3
2715	1	0.96	0.25	-0.21	-0.92
2716	1	0.74	0.47	-0.21	-0.48
2717	1	0.07	0.02	0.91	0.86
2718	1	0.96	0.71	-0.67	-0.92
2719	1	0.67	0.09	0.24	-0.34
2720	1	0.75	0.47	-0.22	-0.5
2721	1	0.59	0.16	0.25	-0.18
2722	1	0.19	0.01	0.8	0.62
2723	1	0.1	0.08	0.82	0.8
2724	1	0.87	0.27	-0.14	-0.74
2725	1	0.19	0.01	0.8	0.62
2726	1	0.55	0.45	0.0	-0.1
2727	1	0.85	0.69	-0.54	-0.7
2728	1	0.94	0.9	-0.84	-0.88
2729	1	0.06	0.02	0.92	0.88
2730	1	0.11	0.09	0.8	0.78
2731	1	0.43	0.27	0.3	0.14
2732	1	0.01	0.01	0.98	0.98
2733	1	0.81	0.36	-0.17	-0.62
2734	1	0.95	0.33	-0.28	-0.9
2735	1	0.0	0.0	1.0	1.0
2736	1	0.6	0.04	0.36	-0.2
2737	1	0.87	0.72	-0.59	-0.74
2738	1	0.61	0.53	-0.14	-0.22
2739	1	0.63	0.58	-0.21	-0.26
2740	1	0.29	0.15	0.56	0.42
2741	1	0.79	0.38	-0.17	-0.58
2742	1	0.91	0.59	-0.5	-0.82
2743	1	0.99	0.82	-0.81	-0.98
2744	1	0.93	0.66	-0.59	-0.86
2745	1	0.52	0.34	0.14	-0.04
2746	1	0.49	0.41	0.1	0.02
2747	1	0.93	0.35	-0.28	-0.86
2748	1	0.51	0.09	0.4	-0.02
2749	1	0.21	0.08	0.71	0.58
2750	1	0.93	0.51	-0.44	-0.86
2751	1	0.41	0.36	0.23	0.18
2752	1	0.96	0.77	-0.73	-0.92
2753	1	0.05	0.02	0.93	0.9
2754	1	0.27	0.23	0.5	0.46
2755	1	0.87	0.7	-0.57	-0.74
2756	1	0.75	0.24	0.01	-0.5
2757	1	0.44	0.38	0.18	0.12
2758	1	0.05	0.02	0.93	0.9
2759	1	0.92	0.88	-0.8	-0.84
2760	1	0.22	0.09	0.69	0.56
2761	1	0.61	0.07	0.32	-0.22
2762	1	0.19	0.04	0.77	0.62
2763	1	0.36	0.24	0.4	0.28
2764	1	0.24	0.24	0.52	0.52
2765	1	0.01	0.01	0.98	0.98
2766	1	0.13	0.1	0.77	0.74
2767	1	0.88	0.05	0.07	-0.76
2768	1	0.97	0.58	-0.55	-0.94
2769	1	0.02	0.02	0.96	0.96
2770	1	0.27	0.0	0.73	0.46
2771	1	0.02	0.0	0.98	0.96
2772	1	0.79	0.64	-0.43	-0.58
2773	1	0.75	0.56	-0.31	-0.5
2774	1	0.27	0.19	0.54	0.46
2775	1	0.1	0.02	0.88	0.8
2776	1	0.85	0.37	-0.22	-0.7
2777	1	0.42	0.29	0.29	0.16
2778	1	0.39	0.28	0.33	0.22
2779	1	0.02	0.0	0.98	0.96
2780	1	0.46	0.09	0.45	0.08
2781	1	0.12	0.03	0.85	0.76
2782	1	0.24	0.13	0.63	0.52
2783	1	0.32	0.05	0.63	0.36
2784	1	0.8	0.34	-0.14	-0.6
2785	1	0.16	0.0	0.84	0.68
2786	1	0.21	0.05	0.74	0.58
2787	1	0.11	0.04	0.85	0.78
2788	1	0.46	0.03	0.51	0.08
2789	1	0.53	0.49	-0.02	-0.06
2790	1	0.12	0.08	0.8	0.76
2791	1	0.38	0.08	0.54	0.24
2792	1	0.35	0.21	0.44	0.3
2793	1	0.47	0.46	0.07	0.06
2794	1	0.02	0.02	0.96	0.96
2795	1	0.74	0.69	-0.43	-0.48
2796	1	0.85	0.63	-0.48	-0.7
2797	1	0.6	0.52	-0.12	-0.2
2798	1	0.4	0.35	0.25	0.2
2799	1	0.52	0.19	0.29	-0.04
2800	1	0.34	0.24	0.42	0.32
2801	1	0.01	0.01	0.98	0.98
2802	1	0.47	0.22	0.31	0.06
2803	1	0.7	0.35	-0.05	-0.4
2804	1	0.81	0.45	-0.26	-0.62
2805	1	0.08	0.0	0.92	0.84
2806	1	0.43	0.0	0.57	0.14
2807	1	0.82	0.56	-0.38	-0.64
2808	1	0.17	0.08	0.75	0.66
2809	1	0.13	0.03	0.84	0.74
2810	1	0.07	0.01	0.92	0.86
2811	1	0.04	0.0	0.96	0.92
2812	1	1.0	0.19	-0.19	-1.0
2813	1	0.11	0.0	0.89	0.78
2814	1	0.91	0.7	-0.61	-0.82
2815	1	0.08	0.06	0.86	0.84
2816	1	0.37	0.18	0.45	0.26
2817	1	0.45	0.27	0.28	0.1
2818	1	0.59	0.02	0.39	-0.18
2819	1	0.49	0.29	0.22	0.02
2820	1	0.08	0.05	0.87	0.84
2821	1	0.43	0.19	0.38	0.14
2822	1	0.04	0.02	0.94	0.92
2823	1	0.74	0.32	-0.06	-0.48
2824	1	0.15	0.06	0.79	0.7
2825	1	0.32	0.16	0.52	0.36
2826	1	0.18	0.14	0.68	0.64
2827	1	0.91	0.87	-0.78	-0.82
2828	1	0.88	0.3	-0.18	-0.76
2829	1	0.23	0.19	0.58	0.54
2830	1	0.6	0.55	-0.15	-0.2
2831	1	0.37	0.29	0.34	0.26
2832	1	0.48	0.39	0.13	0.04
2833	1	0.27	0.09	0.64	0.46
2834	1	0.23	0.1	0.67	0.54
2835	1	0.07	0.0	0.93	0.86
2836	1	0.73	0.51	-0.24	-0.46
2837	1	0.78	0.62	-0.4	-0.56
2838	1	0.93	0.2	-0.13	-0.86
2839	1	0.2	0.04	0.76	0.6
2840	1	0.44	0.35	0.21	0.12
2841	1	0.59	0.57	-0.16	-0.18
2842	1	0.2	0.15	0.65	0.6
2843	1	0.65	0.65	-0.3	-0.3
2844	1	0.17	0.02	0.81	0.66
2845	1	0.08	0.03	0.89	0.84
2846	1	0.84	0.66	-0.5	-0.68
2847	1	0.12	0.01	0.87	0.76
2848	1	0.25	0.0	0.75	0.5
2849	1	0.42	0.23	0.35	0.16
2850	1	0.17	0.14	0.69	0.66
2851	1	0.25	0.07	0.68	0.5
2852	1	0.49	0.19	0.32	0.02
2853	1	0.3	0.12	0.58	0.4
2854	1	0.17	0.1	0.73	0.66
2855	1	0.7	0.37	-0.07	-0.4
2856	1	0.76	0.64	-0.4	-0.52
2857	1	0.27	0.18	0.55	0.46
2858	1	0.6	0.3	0.1	-0.2
2859	1	0.04	0.01	0.95	0.92
2860	1	0.47	0.44	0.09	0.06
2861	1	0.72	0.47	-0.19	-0.44
2862	1	0.34	0.25	0.41	0.32
2863	1	0.24	0.16	0.6	0.52
2864	1	0.57	0.36	0.07	-0.14
2865	1	0.32	0.05	0.63	0.36
2866	1	0.56	0.27	0.17	-0.12
2867	1	0.48	0.21	0.31	0.04
2868	1	0.9	0.37	-0.27	-0.8
2869	1	0.46	0.24	0.3	0.08
2870	1	0.01	0.0	0.99	0.98
2871	1	0.67	0.45	-0.12	-0.34
2872	1	0.17	0.09	0.74	0.66
2873	1	0.09	0.09	0.82	0.82
2874	1	0.69	0.53	-0.22	-0.38
2875	1	0.82	0.8	-0.62	-0.64
2876	1	0.93	0.58	-0.51	-0.86
2877	1	0.7	0.31	-0.01	-0.4
2878	1	0.46	0.44	0.1	0.08
2879	1	0.09	0.06	0.85	0.82
2880	1	0.81	0.46	-0.27	-0.62
2881	1	0.04	0.01	0.95	0.92
2882	1	0.5	0.47	0.03	0.0
2883	1	0.29	0.1	0.61	0.42
2884	1	1.0	0.57	-0.57	-1.0
2885	1	0.07	0.01	0.92	0.86
2886	1	0.29	0.02	0.69	0.42
2887	1	0.68	0.19	0.13	-0.36
2888	1	0.02	0.01	0.97	0.96
2889	1	0.69	0.15	0.16	-0.38
2890	1	0.5	0.43	0.07	0.0
2891	1	0.01	0.0	0.99	0.98
2892	1	0.94	0.81	-0.75	-0.88
2893	1	0.33	0.03	0.64	0.34
2894	1	0.86	0.84	-0.7	-0.72
2895	1	0.6	0.08	0.32	-0.2
2896	1	0.33	0.03	0.64	0.34
2897	1	0.98	0.15	-0.13	-0.96
2898	1	0.83	0.65	-0.48	-0.66
2899	1	0.46	0.34	0.2	0.08
2900	1	0.84	0.52	-0.36	-0.68
2901	1	0.88	0.18	-0.06	-0.76
2902	1	0.54	0.37	0.09	-0.08
2903	1	0.01	0.0	0.99	0.98
2904	1	0.33	0.05	0.62	0.34
2905	1	0.25	0.19	0.56	0.5
2906	1	0.04	0.02	0.94	0.92
2907	1	0.81	0.11	0.08	-0.62
2908	1	0.52	0.02	0.46	-0.04
2909	1	0.26	0.2	0.54	0.48
2910	1	0.8	0.62	-0.42	-0.6
2911	1	0.3	0.02	0.68	0.4
2912	1	0.87	0.35	-0.22	-0.74
2913	1	0.68	0.45	-0.13	-0.36
2914	1	0.23	0.2	0.57	0.54
2915	1	0.21	0.15	0.64	0.58
2916	1	0.41	0.15	0.44	0.18
2917	1	0.34	0.27	0.39	0.32
2918	1	0.54	0.41	0.05	-0.08
2919	1	0.36	0.19	0.45	0.28
2920	1	0.87	0.34	-0.21	-0.74
2921	1	0.36	0.08	0.56	0.28
2922	1	0.95	0.69	-0.64	-0.9
2923	1	0.02	0.01	0.97	0.96
2924	1	0.23	0.09	0.68	0.54
2925	1	0.85	0.52	-0.37	-0.7
2926	1	0.36	0.05	0.59	0.28
2927	1	0.95	0.42	-0.37	-0.9
2928	1	0.57	0.55	-0.12	-0.14
2929	1	0.02	0.0	0.98	0.96
2930	1	0.77	0.26	-0.03	-0.54
2931	1	0.22	0.16	0.62	0.56
2932	1	0.65	0.59	-0.24	-0.3
2933	1	0.63	0.53	-0.16	-0.26
2934	1	0.47	0.29	0.24	0.06
2935	1	0.33	0.33	0.34	0.34
2936	1	0.65	0.07	0.28	-0.3
2937	1	0.1	0.03	0.87	0.8
2938	1	0.36	0.11	0.53	0.28
2939	1	0.7	0.54	-0.24	-0.4
2940	1	0.18	0.05	0.77	0.64
2941	1	0.99	0.08	-0.07	-0.98
2942	1	0.95	0.92	-0.87	-0.9
2943	1	0.06	0.0	0.94	0.88
2944	1	0.93	0.93	-0.86	-0.86
2945	1	0.24	0.03	0.73	0.52
2946	1	0.75	0.34	-0.09	-0.5
2947	1	0.51	0.49	0.0	-0.02
2948	1	0.03	0.03	0.94	0.94
2949	1	0.61	0.37	0.02	-0.22
2950	1	0.59	0.57	-0.16	-0.18
2951	1	0.69	0.58	-0.27	-0.38
2952	1	0.51	0.41	0.08	-0.02
2953	1	0.4	0.09	0.51	0.2
2954	1	0.46	0.38	0.16	0.08
2955	1	0.82	0.29	-0.11	-0.64
2956	1	0.81	0.15	0.04	-0.62
2957	1	0.39	0.15	0.46	0.22
2958	1	0.43	0.4	0.17	0.14
2959	1	0.7	0.54	-0.24	-0.4
2960	1	0.27	0.06	0.67	0.46
2961	1	0.77	0.33	-0.1	-0.54
2962	1	0.75	0.42	-0.17	-0.5
2963	1	0.16	0.12	0.72	0.68
2964	1	0.21	0.09	0.7	0.58
2965	1	0.69	0.08	0.23	-0.38
2966	1	0.76	0.47	-0.23	-0.52
2967	1	0.71	0.18	0.11	-0.42
2968	1	0.65	0.57	-0.22	-0.3
2969	1	0.79	0.05	0.16	-0.58
2970	1	0.91	0.63	-0.54	-0.82
2971	1	0.47	0.43	0.1	0.06
2972	1	0.86	0.43	-0.29	-0.72
2973	1	0.7	0.09	0.21	-0.4
2974	1	0.99	0.44	-0.43	-0.98
2975	1	0.04	0.02	0.94	0.92
2976	1	0.07	0.01	0.92	0.86
2977	1	0.04	0.02	0.94	0.92
2978	1	0.97	0.85	-0.82	-0.94
2979	1	0.65	0.59	-0.24	-0.3
2980	1	0.68	0.47	-0.15	-0.36
2981	1	0.59	0.15	0.26	-0.18
2982	1	0.4	0.13	0.47	0.2
2983	1	0.21	0.13	0.66	0.58
2984	1	0.02	0.01	0.97	0.96
2985	1	0.43	0.2	0.37	0.14
2986	1	0.66	0.23	0.11	-0.32
2987	1	0.14	0.06	0.8	0.72
2988	1	0.94	0.28	-0.22	-0.88
2989	1	0.4	0.02	0.58	0.2
2990	1	0.82	0.22	-0.04	-0.64
2991	1	0.87	0.87	-0.74	-0.74
2992	1	0.35	0.17	0.48	0.3
2993	1	0.31	0.1	0.59	0.38
2994	1	0.21	0.11	0.68	0.58
2995	1	0.92	0.31	-0.23	-0.84
2996	1	0.99	0.52	-0.51	-0.98
2997	1	0.78	0.37	-0.15	-0.56
2998	1	0.1	0.05	0.85	0.8
2999	1	0.01	0.01	0.98	0.98
3000	1	0.6	0.57	-0.17	-0.2
3001	1	0.47	0.45	0.08	0.06
3002	1	0.02	0.01	0.97	0.96
3003	1	0.43	0.04	0.53	0.14
3004	1	0.64	0.44	-0.08	-0.28
3005	1	0.78	0.37	-0.15	-0.56
3006	1	0.67	0.44	-0.11	-0.34
3007	1	0.44	0.24	0.32	0.12
3008	1	0.87	0.06	0.07	-0.74
3009	1	0.88	0.23	-0.11	-0.76
3010	1	0.7	0.29	0.01	-0.4
3011	1	0.03	0.02	0.95	0.94
3012	1	0.62	0.14	0.24	-0.24
3013	1	0.31	0.08	0.61	0.38
3014	1	0.37	0.12	0.51	0.26
3015	1	0.27	0.03	0.7	0.46
3016	1	0.64	0.3	0.06	-0.28
3017	1	0.0	0.0	1.0	1.0
3018	1	0.15	0.11	0.74	0.7
3019	1	0.97	0.82	-0.79	-0.94
3020	1	0.1	0.08	0.82	0.8
3021	1	0.77	0.39	-0.16	-0.54
3022	1	0.82	0.21	-0.03	-0.64
3023	1	0.53	0.29	0.18	-0.06
3024	1	0.4	0.09	0.51	0.2
3025	1	0.49	0.31	0.2	0.02
3026	1	0.94	0.41	-0.35	-0.88
3027	1	0.49	0.17	0.34	0.02
3028	1	0.74	0.38	-0.12	-0.48
3029	1	0.22	0.08	0.7	0.56
3030	1	0.37	0.27	0.36	0.26
3031	1	0.9	0.78	-0.68	-0.8
3032	1	0.57	0.29	0.14	-0.14
3033	1	0.46	0.27	0.27	0.08
3034	1	0.94	0.48	-0.42	-0.88
3035	1	0.69	0.42	-0.11	-0.38
3036	1	0.25	0.13	0.62	0.5
3037	1	0.37	0.14	0.49	0.26
3038	1	0.54	0.12	0.34	-0.08
3039	1	0.81	0.55	-0.36	-0.62
3040	1	0.91	0.32	-0.23	-0.82
3041	1	0.79	0.22	-0.01	-0.58
3042	1	0.52	0.13	0.35	-0.04
3043	1	0.43	0.19	0.38	0.14
3044	1	0.3	0.01	0.69	0.4
3045	1	0.91	0.84	-0.75	-0.82
3046	1	0.25	0.03	0.72	0.5
3047	1	0.81	0.64	-0.45	-0.62
3048	1	0.55	0.45	0.0	-0.1
3049	1	0.13	0.09	0.78	0.74
3050	1	0.03	0.0	0.97	0.94
3051	1	0.36	0.15	0.49	0.28
3052	1	0.67	0.2	0.13	-0.34
3053	1	0.57	0.21	0.22	-0.14
3054	1	0.19	0.06	0.75	0.62
3055	1	0.72	0.36	-0.08	-0.44
3056	1	0.06	0.01	0.93	0.88
3057	1	0.2	0.02	0.78	0.6
3058	1	0.68	0.14	0.18	-0.36
3059	1	0.39	0.06	0.55	0.22
3060	1	0.34	0.02	0.64	0.32
3061	1	0.77	0.04	0.19	-0.54
3062	1	0.98	0.79	-0.77	-0.96
3063	1	0.44	0.39	0.17	0.12
3064	1	0.63	0.07	0.3	-0.26
3065	1	0.96	0.94	-0.9	-0.92
3066	1	0.29	0.11	0.6	0.42
3067	1	0.29	0.09	0.62	0.42
3068	1	0.81	0.27	-0.08	-0.62
3069	1	0.12	0.11	0.77	0.76
3070	1	0.65	0.01	0.34	-0.3
3071	1	0.37	0.29	0.34	0.26
3072	1	0.13	0.06	0.81	0.74
3073	1	0.42	0.12	0.46	0.16
3074	1	0.66	0.65	-0.31	-0.32
3075	1	0.83	0.03	0.14	-0.66
3076	1	0.17	0.15	0.68	0.66
3077	1	0.17	0.15	0.68	0.66
3078	1	0.15	0.1	0.75	0.7
3079	1	0.24	0.11	0.65	0.52
3080	1	0.04	0.03	0.93	0.92
3081	1	0.3	0.04	0.66	0.4
3082	1	0.33	0.0	0.67	0.34
3083	1	0.69	0.21	0.1	-0.38
3084	1	0.11	0.04	0.85	0.78
3085	1	0.4	0.0	0.6	0.2
3086	1	0.9	0.75	-0.65	-0.8
3087	1	0.29	0.23	0.48	0.42
3088	1	0.39	0.15	0.46	0.22
3089	1	0.55	0.28	0.17	-0.1
3090	1	0.86	0.36	-0.22	-0.72
3091	1	0.6	0.44	-0.04	-0.2
3092	1	0.77	0.16	0.07	-0.54
3093	1	0.3	0.25	0.45	0.4
3094	1	0.61	0.22	0.17	-0.22
3095	1	0.61	0.32	0.07	-0.22
3096	1	0.05	0.04	0.91	0.9
3097	1	0.14	0.05	0.81	0.72
3098	1	0.78	0.71	-0.49	-0.56
3099	1	0.57	0.38	0.05	-0.14
3100	1	0.02	0.01	0.97	0.96
3101	1	0.17	0.04	0.79	0.66
3102	1	0.76	0.31	-0.07	-0.52
3103	1	0.61	0.44	-0.05	-0.22
3104	1	0.61	0.3	0.09	-0.22
3105	1	0.42	0.28	0.3	0.16
3106	1	0.86	0.56	-0.42	-0.72
3107	1	0.84	0.41	-0.25	-0.68
3108	1	0.47	0.27	0.26	0.06
3109	1	0.21	0.09	0.7	0.58
3110	1	0.34	0.07	0.59	0.32
3111	1	0.61	0.13	0.26	-0.22
3112	1	0.94	0.51	-0.45	-0.88
3113	1	0.67	0.32	0.01	-0.34
3114	1	0.62	0.05	0.33	-0.24
3115	1	0.81	0.58	-0.39	-0.62
3116	1	0.96	0.4	-0.36	-0.92
3117	1	0.91	0.91	-0.82	-0.82
3118	1	0.03	0.0	0.97	0.94
3119	1	0.25	0.01	0.74	0.5
3120	1	0.55	0.26	0.19	-0.1
3121	1	0.86	0.55	-0.41	-0.72
3122	1	0.51	0.35	0.14	-0.02
3123	1	0.16	0.09	0.75	0.68
3124	1	0.72	0.44	-0.16	-0.44
3125	1	0.27	0.15	0.58	0.46
3126	1	0.09	0.03	0.88	0.82
3127	1	0.54	0.15	0.31	-0.08
3128	1	0.98	0.77	-0.75	-0.96
3129	1	0.28	0.21	0.51	0.44
3130	1	0.54	0.32	0.14	-0.08
3131	1	0.06	0.03	0.91	0.88
3132	1	0.94	0.91	-0.85	-0.88
3133	1	0.19	0.18	0.63	0.62
3134	1	0.95	0.01	0.04	-0.9
3135	1	0.29	0.26	0.45	0.42
3136	1	0.11	0.08	0.81	0.78
3137	1	0.87	0.86	-0.73	-0.74
3138	1	0.23	0.01	0.76	0.54
3139	1	0.91	0.31	-0.22	-0.82
3140	1	0.64	0.01	0.35	-0.28
3141	1	0.49	0.06	0.45	0.02
3142	1	0.48	0.19	0.33	0.04
3143	1	0.57	0.39	0.04	-0.14
3144	1	0.91	0.31	-0.22	-0.82
3145	1	0.02	0.01	0.97	0.96
3146	1	0.63	0.17	0.2	-0.26
3147	1	0.9	0.13	-0.03	-0.8
3148	1	0.28	0.1	0.62	0.44
3149	1	0.04	0.04	0.92	0.92
3150	1	0.95	0.57	-0.52	-0.9
3151	1	0.82	0.58	-0.4	-0.64
3152	1	0.76	0.29	-0.05	-0.52
3153	1	0.11	0.0	0.89	0.78
3154	1	0.92	0.81	-0.73	-0.84
3155	1	0.34	0.03	0.63	0.32
3156	1	0.31	0.19	0.5	0.38
3157	1	0.83	0.4	-0.23	-0.66
3158	1	0.38	0.02	0.6	0.24
3159	1	0.01	0.01	0.98	0.98
3160	1	0.81	0.52	-0.33	-0.62
3161	1	0.33	0.01	0.66	0.34
3162	1	0.57	0.12	0.31	-0.14
3163	1	0.5	0.05	0.45	0.0
3164	1	0.59	0.26	0.15	-0.18
3165	1	0.4	0.11	0.49	0.2
3166	1	0.23	0.07	0.7	0.54
3167	1	0.49	0.25	0.26	0.02
3168	1	0.92	0.5	-0.42	-0.84
3169	1	0.15	0.12	0.73	0.7
3170	1	0.26	0.2	0.54	0.48
3171	1	0.05	0.0	0.95	0.9
3172	1	0.77	0.13	0.1	-0.54
3173	1	0.67	0.62	-0.29	-0.34
3174	1	0.97	0.58	-0.55	-0.94
3175	1	0.18	0.06	0.76	0.64
3176	1	0.04	0.0	0.96	0.92
3177	1	0.92	0.08	0.0	-0.84
3178	1	0.64	0.16	0.2	-0.28
3179	1	0.13	0.09	0.78	0.74
3180	1	0.1	0.09	0.81	0.8
3181	1	0.39	0.3	0.31	0.22
3182	1	0.86	0.06	0.08	-0.72
3183	1	0.01	0.01	0.98	0.98
3184	1	0.82	0.34	-0.16	-0.64
3185	1	0.86	0.29	-0.15	-0.72
3186	1	0.99	0.6	-0.59	-0.98
3187	1	0.85	0.57	-0.42	-0.7
3188	1	0.66	0.36	-0.02	-0.32
3189	1	0.8	0.16	0.04	-0.6
3190	1	0.5	0.12	0.38	0.0
3191	1	0.62	0.12	0.26	-0.24
3192	1	0.38	0.13	0.49	0.24
3193	1	0.74	0.34	-0.08	-0.48
3194	1	0.45	0.3	0.25	0.1
3195	1	0.14	0.08	0.78	0.72
3196	1	0.36	0.11	0.53	0.28
3197	1	0.48	0.17	0.35	0.04
3198	1	0.94	0.1	-0.04	-0.88
3199	1	0.3	0.03	0.67	0.4
3200	1	0.77	0.38	-0.15	-0.54
3201	1	0.58	0.11	0.31	-0.16
3202	1	0.52	0.13	0.35	-0.04
3203	1	0.7	0.22	0.08	-0.4
3204	1	0.85	0.61	-0.46	-0.7
3205	1	0.38	0.14	0.48	0.24
3206	1	0.31	0.01	0.68	0.38
3207	1	0.45	0.34	0.21	0.1
3208	1	0.57	0.05	0.38	-0.14
3209	1	0.03	0.0	0.97	0.94
3210	1	0.47	0.07	0.46	0.06
3211	1	0.16	0.08	0.76	0.68
3212	1	0.85	0.46	-0.31	-0.7
3213	1	0.11	0.07	0.82	0.78
3214	1	0.04	0.02	0.94	0.92
3215	1	0.27	0.22	0.51	0.46
3216	1	0.58	0.25	0.17	-0.16
3217	1	0.51	0.48	0.01	-0.02
3218	1	0.42	0.4	0.18	0.16
3219	1	0.4	0.35	0.25	0.2
3220	1	0.46	0.31	0.23	0.08
3221	1	0.65	0.59	-0.24	-0.3
3222	1	0.05	0.01	0.94	0.9
3223	1	0.33	0.01	0.66	0.34
3224	1	0.02	0.02	0.96	0.96
3225	1	0.68	0.07	0.25	-0.36
3226	1	0.18	0.16	0.66	0.64
3227	1	0.39	0.29	0.32	0.22
3228	1	0.79	0.2	0.01	-0.58
3229	1	0.01	0.01	0.98	0.98
3230	1	0.01	0.0	0.99	0.98
3231	1	0.92	0.27	-0.19	-0.84
3232	1	0.68	0.27	0.05	-0.36
3233	1	0.04	0.03	0.93	0.92
3234	1	0.18	0.11	0.71	0.64
3235	1	0.3	0.1	0.6	0.4
3236	1	0.36	0.16	0.48	0.28
3237	1	0.11	0.06	0.83	0.78
3238	1	0.02	0.01	0.97	0.96
3239	1	0.36	0.26	0.38	0.28
3240	1	0.75	0.08	0.17	-0.5
3241	1	0.71	0.36	-0.07	-0.42
3242	1	0.87	0.59	-0.46	-0.74
3243	1	0.85	0.07	0.08	-0.7
3244	1	0.59	0.44	-0.03	-0.18
3245	1	0.7	0.45	-0.15	-0.4
3246	1	0.37	0.04	0.59	0.26
3247	1	0.92	0.84	-0.76	-0.84
3248	1	0.65	0.12	0.23	-0.3
